Trial,1,Sim Type,5,Distance Weight,0.3,Random Seed,15,Min Iterations,2500,Distance cost,6.744568974801165,Manip Cost,1.4687305193118876,Total cost,3.0514820559586706,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Joint 1: ,0.4,0.422,0.425,0.373,0.425,0.47,0.554,0.633,0.783,0.895
Joint 2: ,0.4,0.42,0.47,0.422,0.451,0.451,0.475,0.438,0.448,0.361
Joint 3: ,0.9,0.947,1.028,1.138,1.158,1.218,1.168,1.146,1.084,0.963
Joint 4: ,0.9,0.887,0.882,0.804,0.835,0.81,0.842,0.842,0.912,0.959
Joint 5: ,0.9,0.94,0.992,1.074,1.066,1.089,1.034,0.958,0.917,0.778
Joint 6: ,0.0,0.016,0.015,-0.064,-0.095,-0.095,-0.127,-0.174,-0.237,-0.284
Trial,10,Sim Type,5,Distance Weight,0.3,Random Seed,150,Min Iterations,2500,Distance cost,6.507108684573524,Manip Cost,1.938171547707145,Total cost,3.3088526887670584,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1e-20,1.0,1e-20,1e-20,1e-20,1e-20,1e-20,4.442117362e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.075,0.062,0.07,0.05,0.05,0.031
Total Cost,0.0,0.2,0.4,0.77264,1.07131,1.52293,2.0436,2.46885,2.9017,3.30885
Local Manip Cost,0.0,0.0,0.0,0.24662549699943798,0.0,0.2883329314464149,0.34391559412330386,0.32178144118860297,0.33264573869707953,0.4048703452523058
Joint 0: ,-0.2,-0.143,-0.106,-0.103,-0.022,0.004,0.057,0.129,0.191,0.234
Joint 1: ,0.4,0.46,0.484,0.462,0.601,0.667,0.751,0.811,0.885,0.915
Joint 2: ,0.4,0.42,0.435,0.388,0.375,0.368,0.363,0.386,0.396,0.408
Joint 3: ,0.9,0.911,0.969,1.076,1.028,1.065,1.103,1.024,0.986,0.961
Joint 4: ,0.9,0.903,0.893,0.846,0.897,0.853,0.902,0.949,0.981,0.988
Joint 5: ,0.9,0.888,0.918,0.987,0.913,0.919,0.904,0.838,0.799,0.779
Joint 6: ,0.0,0.031,0.031,0.079,0.173,0.126,0.298,0.346,0.377,0.377
Trial,11,Sim Type,5,Distance Weight,0.3,Random Seed,165,Min Iterations,2500,Distance cost,7.447488518923266,Manip Cost,1.3858905463817202,Total cost,3.204369938144184,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,2.40027878e-11,1.0,1.0,1.0,1.0,1.0,2.615254029e-11,1e-20,4.099612808e-11,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.074,0.05,0.05,0.049,0.057,0.028
Total Cost,0.0,0.2,0.57236,0.77236,0.97236,1.17236,1.4698,1.6698,2.06141,2.45837,2.87641,3.20437
Local Manip Cost,0.0,0.0,0.24622787778977748,0.0,0.0,0.0,0.0,0.0,0.2737189186952312,0.28521452357290866,0.26981478205587084,0.31091444426793213
Joint 0: ,-0.2,-0.121,-0.085,-0.027,0.03,0.04,0.024,0.08,0.14,0.183,0.267,0.302
Joint 1: ,0.4,0.484,0.462,0.464,0.487,0.449,0.478,0.557,0.654,0.733,0.831,0.884
Joint 2: ,0.4,0.426,0.448,0.479,0.502,0.483,0.461,0.426,0.394,0.397,0.314,0.289
Joint 3: ,0.9,0.859,0.922,0.936,0.973,1.08,1.204,1.197,1.137,1.126,1.009,0.957
Joint 4: ,0.9,0.963,0.948,0.98,0.975,0.896,0.859,0.866,0.883,0.887,0.934,0.946
Joint 5: ,0.9,0.837,0.895,0.901,0.913,0.991,1.05,0.98,0.922,0.892,0.778,0.741
Joint 6: ,0.0,0.063,0.094,0.126,0.126,0.173,0.188,0.204,0.251,0.251,0.314,0.314
Trial,12,Sim Type,5,Distance Weight,0.3,Random Seed,180,Min Iterations,2500,Distance cost,7.333333333333332,Manip Cost,1.1289383045925092,Total cost,2.990256813214756,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.567176503e-11,1e-20,1e-20,4.119989888e-11,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Total Cost,0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.78422,2.17548,2.57874,2.99026
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26316751438468705,0.27323173851011395,0.2903762307069137,0.30216282099079445
Joint 0: ,-0.2,-0.172,-0.116,-0.131,-0.102,-0.041,0.02,0.042,0.058,0.129,0.176,0.237
Joint 1: ,0.4,0.423,0.454,0.376,0.33,0.355,0.455,0.539,0.608,0.708,0.801,0.895
Joint 2: ,0.4,0.403,0.428,0.464,0.479,0.513,0.524,0.513,0.501,0.474,0.44,0.398
Joint 3: ,0.9,0.963,0.995,1.072,1.15,1.184,1.166,1.168,1.194,1.123,1.052,0.959
Joint 4: ,0.9,0.869,0.869,0.852,0.809,0.841,0.849,0.847,0.838,0.885,0.901,0.922
Joint 5: ,0.9,0.947,0.955,1.03,1.093,1.099,1.052,1.024,1.008,0.94,0.875,0.8
Joint 6: ,0.0,0.031,0.031,0.079,0.063,0.031,0.0,-0.016,-0.031,-0.079,-0.126,-0.173
Trial,13,Sim Type,5,Distance Weight,0.3,Random Seed,195,Min Iterations,2500,Distance cost,5.691081604827424,Manip Cost,1.8324266647311116,Total cost,2.990023146760005,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1e-20,1e-20,1e-20,1e-20,4.121975176e-11,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.075,0.044,0.058
Total Cost,0.0,0.2,0.4,0.7753,1.15494,1.54614,2.07984,2.49746,2.99002
Local Manip Cost,0.0,0.0,0.0,0.2504245230151909,0.256630132167522,0.2731419191001178,0.33477038837297246,0.3454430715154995,0.37201663055980894
Joint 0: ,-0.2,-0.16,-0.132,-0.097,-0.043,0.015,0.097,0.156,0.201
Joint 1: ,0.4,0.448,0.494,0.504,0.573,0.652,0.784,0.846,0.917
Joint 2: ,0.4,0.413,0.418,0.434,0.447,0.458,0.463,0.472,0.471
Joint 3: ,0.9,0.938,0.984,1.047,1.053,1.034,0.985,0.952,0.958
Joint 4: ,0.9,0.895,0.886,0.855,0.857,0.864,0.913,0.929,0.922
Joint 5: ,0.9,0.907,0.92,0.965,0.947,0.913,0.824,0.779,0.771
Joint 6: ,0.0,-0.0,-0.0,0.031,0.031,0.031,0.079,0.094,0.079
Trial,14,Sim Type,5,Distance Weight,0.3,Random Seed,210,Min Iterations,2500,Distance cost,7.3111244736331935,Manip Cost,1.7494641827482895,Total cost,3.4179622700137604,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1e-20,2.681543481e-11,2.775844929e-11,1e-20,1e-20,4.121927697e-11,6.252221964e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.067,0.046,0.05,0.05,0.069,0.05,0.066
Total Cost,0.0,0.2,0.4,0.6,0.86926,1.24611,1.63976,2.0591,2.53733,2.93345,3.41796
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.27524367189149646,0.2766384468017266,0.313347435169529,0.2908056878574995,0.28016938964284654,0.31325955138519135
Joint 0: ,-0.2,-0.135,-0.119,-0.064,0.029,0.06,0.087,0.117,0.176,0.153,0.23
Joint 1: ,0.4,0.444,0.412,0.409,0.555,0.584,0.63,0.61,0.729,0.782,0.905
Joint 2: ,0.4,0.427,0.421,0.454,0.482,0.489,0.489,0.446,0.452,0.426,0.408
Joint 3: ,0.9,0.913,1.02,1.048,0.951,0.999,1.044,1.137,1.123,1.066,0.97
Joint 4: ,0.9,0.916,0.869,0.87,0.916,0.9,0.89,0.827,0.869,0.877,0.912
Joint 5: ,0.9,0.894,0.968,0.983,0.872,0.9,0.91,0.973,0.916,0.87,0.738
Joint 6: ,0.0,0.016,0.063,0.063,0.079,0.094,0.094,0.157,0.204,0.204,0.157
Trial,15,Sim Type,5,Distance Weight,0.3,Random Seed,225,Min Iterations,2500,Distance cost,7.999770582557936,Manip Cost,0.9213202169774575,Total cost,3.044855326651601,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,1e-20,1e-20
Distance to Last Node,0.0,0.074,0.05,0.071,0.05,0.05,0.05,0.074,0.05,0.067,0.065
Total Cost,0.0,0.29418,0.49418,0.77694,0.97694,1.17694,1.37694,1.67212,2.06626,2.5659,3.04486
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773463182191017,0.3337572638637991,0.31021663489455664
Joint 0: ,-0.2,-0.162,-0.144,-0.035,-0.055,-0.008,0.037,0.114,0.155,0.206,0.247
Joint 1: ,0.4,0.372,0.311,0.389,0.307,0.327,0.43,0.587,0.679,0.781,0.901
Joint 2: ,0.4,0.365,0.392,0.44,0.479,0.517,0.508,0.495,0.49,0.415,0.381
Joint 3: ,0.9,1.054,1.117,1.102,1.186,1.233,1.212,1.118,1.091,1.013,0.972
Joint 4: ,0.9,0.869,0.856,0.856,0.793,0.766,0.773,0.841,0.847,0.823,0.99
Joint 5: ,0.9,1.002,1.061,1.043,1.12,1.167,1.117,0.988,0.944,0.872,0.758
Joint 6: ,0.0,0.094,0.095,0.189,0.252,0.268,0.236,0.126,0.111,0.158,0.267
Trial,16,Sim Type,5,Distance Weight,0.3,Random Seed,240,Min Iterations,2500,Distance cost,N/A,Manip Cost,N/A,Total cost,N/A,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Trial,17,Sim Type,5,Distance Weight,0.3,Random Seed,255,Min Iterations,2500,Distance cost,6.703251154390432,Manip Cost,0.7609213510698629,Total cost,2.5436202920660334,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,4.119296504e-11,4.082454003e-11
Distance to Last Node,0.0,0.05,0.05,0.071,0.074,0.05,0.05,0.074,0.059,0.024
Total Cost,0.0,0.2,0.4,0.68547,0.98182,1.18182,1.38182,1.84278,2.25412,2.54362
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23440663562313338,0.25078684830082254,0.27572786714590697
Joint 0: ,-0.2,-0.163,-0.13,-0.022,0.041,0.089,0.154,0.3,0.356,0.377
Joint 1: ,0.4,0.319,0.349,0.401,0.467,0.479,0.57,0.69,0.803,0.855
Joint 2: ,0.4,0.306,0.3,0.244,0.274,0.304,0.318,0.196,0.13,0.134
Joint 3: ,0.9,1.026,1.088,1.15,1.215,1.264,1.189,1.101,0.989,0.935
Joint 4: ,0.9,0.806,0.774,0.727,0.759,0.754,0.801,0.831,0.899,0.912
Joint 5: ,0.9,1.002,1.036,1.061,1.077,1.099,1.034,0.927,0.826,0.786
Joint 6: ,0.0,0.094,0.126,0.236,0.283,0.283,0.33,0.487,0.581,0.581
Trial,18,Sim Type,5,Distance Weight,0.3,Random Seed,270,Min Iterations,2500,Distance cost,7.549251377620146,Manip Cost,0.8857304286946401,Total cost,2.884786713372292,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,4.116847689e-11,4.303121158e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.042,0.058,0.05,0.055,0.05,0.05,0.061
Total Cost,0.0,0.2,0.4,0.6,0.8,0.96616,1.19888,1.39888,1.61896,2.00881,2.41998,2.88479
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27120408341610247,0.3016704175658868,0.3128559277126508
Joint 0: ,-0.2,-0.158,-0.124,-0.084,-0.047,0.002,0.084,0.155,0.155,0.225,0.267,0.296
Joint 1: ,0.4,0.458,0.365,0.338,0.298,0.358,0.409,0.502,0.583,0.682,0.76,0.879
Joint 2: ,0.4,0.413,0.32,0.335,0.349,0.374,0.408,0.432,0.398,0.36,0.307,0.292
Joint 3: ,0.9,0.925,1.051,1.129,1.208,1.213,1.225,1.172,1.154,1.073,1.025,0.943
Joint 4: ,0.9,0.898,0.804,0.757,0.715,0.726,0.763,0.81,0.795,0.842,0.844,0.867
Joint 5: ,0.9,0.897,1.001,1.056,1.124,1.107,1.057,1.001,1.004,0.933,0.855,0.766
Joint 6: ,0.0,-0.0,0.094,0.141,0.188,0.204,0.236,0.283,0.283,0.33,0.346,0.377
Trial,19,Sim Type,5,Distance Weight,0.3,Random Seed,285,Min Iterations,2500,Distance cost,7.563442734756683,Manip Cost,0.8226413833888766,Total cost,2.8448817887992184,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.670541824e-11,1e-20,1e-20,4.413249298e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.066,0.05,0.072,0.059,0.071,0.05
Total Cost,0.0,0.2,0.4,0.6,0.8,1.06252,1.26252,1.5486,1.97874,2.42965,2.84488
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27480588955309015,0.2403651563880094,0.30747033744777696
Joint 0: ,-0.2,-0.147,-0.072,-0.04,0.005,0.023,-0.007,0.083,0.115,0.158,0.227
Joint 1: ,0.4,0.445,0.48,0.472,0.449,0.446,0.475,0.579,0.649,0.805,0.901
Joint 2: ,0.4,0.421,0.453,0.472,0.502,0.43,0.403,0.39,0.348,0.415,0.405
Joint 3: ,0.9,0.929,0.903,0.979,1.01,1.116,1.163,1.164,1.202,1.057,0.967
Joint 4: ,0.9,0.898,0.946,0.921,0.921,0.838,0.81,0.81,0.81,0.914,0.961
Joint 5: ,0.9,0.903,0.876,0.923,0.947,1.01,1.049,1.029,1.0,0.872,0.799
Joint 6: ,0.0,-0.0,0.047,0.063,0.063,0.141,0.157,0.209,0.22,0.141,0.188
Trial,20,Sim Type,5,Distance Weight,0.3,Random Seed,300,Min Iterations,2500,Distance cost,6.4070991089783895,Manip Cost,1.2225579035371432,Total cost,2.777920265169517,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1e-20,1e-20,1e-20,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.071,0.05,0.072,0.05,0.073,0.07,0.044
Total Cost,0.0,0.2,0.48309,0.68309,0.97042,1.35752,1.84272,2.35467,2.77792
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.2672831376181843,0.27499417407680476,0.32885395062381256,0.3514266412183416
